Start Time, End Time, Time in Bed (mins), Is nap, Sleep quality, Awake duration (mins), REM sleep duration (mins), Light sleep duration (mins), Deep sleep duration (mins), Amount of audio recordings, Wake-up mood, 
Optional(2020-03-08 21:55:34 +0000), Optional(2020-03-09 07:06:22 +0000), 551, No, 66, 31, 30, 230, 260, 0, Undefined, 
Optional(2020-03-09 21:57:57 +0000), Optional(2020-03-10 06:30:47 +0000), 513, No, 80, 33, 90, 190, 200, 0, Undefined, 
Optional(2020-03-09 21:58:09 +0000), Optional(2020-03-10 06:30:47 +0000), 513, No, 80, 33, 90, 190, 200, 0, Undefined, 
Optional(2020-03-10 22:19:28 +0000), Optional(2020-03-10 22:19:28 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-10 22:19:27 +0000), Optional(2020-03-11 06:30:18 +0000), 491, No, 72, 31, 60, 180, 220, 0, Undefined, 
Optional(2020-03-11 23:03:26 +0000), Optional(2020-03-11 23:03:26 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-11 23:03:26 +0000), Optional(2020-03-12 06:30:22 +0000), 447, No, 76, 37, 90, 170, 150, 0, Undefined, 
Optional(2020-03-12 22:10:16 +0000), Optional(2020-03-12 22:10:16 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-12 22:10:16 +0000), Optional(2020-03-13 06:24:24 +0000), 494, No, 72, 44, 50, 220, 180, 0, Undefined, 
Optional(2020-03-13 22:01:43 +0000), Optional(2020-03-13 22:01:43 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-13 22:01:42 +0000), Optional(2020-03-14 09:00:16 +0000), 659, No, 64, 98, 100, 260, 200, 0, Bad, 
Optional(2020-03-15 00:40:25 +0000), Optional(2020-03-15 00:40:25 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-15 00:40:25 +0000), Optional(2020-03-15 07:17:41 +0000), 397, No, 74, 57, 100, 130, 110, 0, Undefined, 
Optional(2020-03-16 00:12:24 +0000), Optional(2020-03-16 00:12:24 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-16 00:12:23 +0000), Optional(2020-03-16 07:45:19 +0000), 453, No, 74, 43, 70, 180, 160, 0, Undefined, 
Optional(2020-03-16 23:27:14 +0000), Optional(2020-03-16 23:27:14 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-16 23:27:13 +0000), Optional(2020-03-17 07:33:24 +0000), 486, No, 80, 46, 70, 190, 180, 0, Undefined, 
Optional(2020-03-17 23:01:23 +0000), Optional(2020-03-17 23:01:23 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-17 23:01:23 +0000), Optional(2020-03-18 06:57:52 +0000), 476, No, 76, 26, 60, 220, 170, 0, Undefined, 
Optional(2020-03-18 23:32:06 +0000), Optional(2020-03-18 23:32:06 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-18 23:32:06 +0000), Optional(2020-03-19 07:36:32 +0000), 484, No, 68, 74, 70, 210, 130, 0, Undefined, 
Optional(2020-03-19 23:00:32 +0000), Optional(2020-03-19 23:00:32 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-19 23:00:31 +0000), Optional(2020-03-20 07:11:39 +0000), 491, No, 78, 31, 90, 200, 170, 0, Undefined, 
Optional(2020-03-20 22:56:37 +0000), Optional(2020-03-20 22:56:37 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-20 22:56:37 +0000), Optional(2020-03-21 08:00:09 +0000), 544, No, 80, 33, 110, 190, 210, 0, Good, 
Optional(2020-03-22 01:30:55 +0000), Optional(2020-03-22 01:30:55 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-22 01:30:55 +0000), Optional(2020-03-22 08:50:08 +0000), 439, No, 72, 69, 100, 170, 100, 0, Undefined, 
Optional(2020-03-22 22:48:42 +0000), Optional(2020-03-22 22:48:42 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-22 22:48:42 +0000), Optional(2020-03-23 07:12:17 +0000), 504, No, 68, 104, 80, 150, 170, 0, Undefined, 
Optional(2020-03-23 22:49:16 +0000), Optional(2020-03-23 22:49:16 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-23 22:49:16 +0000), Optional(2020-03-24 07:30:10 +0000), 521, No, 74, 41, 40, 220, 220, 0, Undefined, 
Optional(2020-03-24 22:39:09 +0000), Optional(2020-03-24 22:39:09 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-24 22:39:09 +0000), Optional(2020-03-25 07:15:58 +0000), 517, No, 76, 67, 90, 200, 160, 0, Undefined, 
Optional(2020-03-25 22:42:40 +0000), Optional(2020-03-25 22:42:40 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-25 22:42:40 +0000), Optional(2020-03-26 07:30:05 +0000), 527, No, 64, 57, 30, 250, 190, 0, Undefined, 
Optional(2020-03-26 23:18:55 +0000), Optional(2020-03-26 23:18:55 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-26 23:18:55 +0000), Optional(2020-03-27 07:26:40 +0000), 488, No, 70, 88, 80, 180, 140, 0, Undefined, 
Optional(2020-03-28 00:02:42 +0000), Optional(2020-03-28 08:30:08 +0000), 507, No, 70, 87, 70, 210, 140, 0, Undefined, 
Optional(2020-03-28 23:21:09 +0000), Optional(2020-03-28 23:21:09 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-28 23:21:08 +0000), Optional(2020-03-29 07:36:10 +0000), 495, No, 68, 35, 80, 220, 160, 0, OK, 
Optional(2020-03-29 21:31:33 +0000), Optional(2020-03-29 21:31:33 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-29 21:31:33 +0000), Optional(2020-03-30 06:30:39 +0000), 539, No, 72, 99, 80, 180, 180, 0, Undefined, 
Optional(2020-03-30 16:33:11 +0000), Optional(2020-03-30 16:33:11 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-30 16:33:11 +0000), Optional(2020-03-30 17:34:32 +0000), 61, No, 52, 21, 0, 20, 20, 0, Undefined, 
Optional(2020-03-30 22:01:06 +0000), Optional(2020-03-30 22:01:06 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-30 22:01:06 +0000), Optional(2020-03-31 06:30:16 +0000), 509, No, 70, 89, 70, 220, 130, 0, Undefined, 
Optional(2020-03-31 21:46:27 +0000), Optional(2020-03-31 21:46:27 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-03-31 21:46:27 +0000), Optional(2020-04-01 06:30:12 +0000), 524, No, 74, 84, 80, 170, 190, 0, Undefined, 
Optional(2020-04-01 21:42:48 +0000), Optional(2020-04-01 21:42:48 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-01 21:42:48 +0000), Optional(2020-04-02 06:30:05 +0000), 527, No, 68, 77, 50, 270, 130, 0, Undefined, 
Optional(2020-04-02 22:12:10 +0000), Optional(2020-04-02 22:12:10 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-02 22:12:10 +0000), Optional(2020-04-03 06:11:42 +0000), 480, No, 68, 80, 90, 200, 110, 0, Undefined, 
Optional(2020-04-03 21:57:33 +0000), Optional(2020-04-03 21:57:33 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-03 21:57:32 +0000), Optional(2020-04-04 07:34:14 +0000), 577, No, 64, 107, 40, 220, 210, 0, Undefined, 
Optional(2020-04-04 23:07:06 +0000), Optional(2020-04-04 23:07:06 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-04 23:07:06 +0000), Optional(2020-04-05 07:49:52 +0000), 523, No, 72, 83, 80, 190, 170, 0, Undefined, 
Optional(2020-04-05 21:40:25 +0000), Optional(2020-04-05 21:40:25 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-05 21:40:25 +0000), Optional(2020-04-05 22:42:22 +0000), 62, No,  0, 62, 0, 0, 0, 0, Undefined, 
Optional(2020-04-05 22:42:30 +0000), Optional(2020-04-05 22:42:30 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-05 22:42:29 +0000), Optional(2020-04-06 06:30:09 +0000), 468, No, 64, 78, 50, 190, 150, 0, Undefined, 
Optional(2020-04-06 22:06:57 +0000), Optional(2020-04-06 22:06:57 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-06 22:06:57 +0000), Optional(2020-04-07 06:30:25 +0000), 503, No, 74, 53, 70, 220, 160, 0, Undefined, 
Optional(2020-04-07 21:49:27 +0000), Optional(2020-04-07 21:49:27 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-07 21:49:26 +0000), Optional(2020-04-08 06:29:38 +0000), 520, No, 82, 40, 90, 210, 180, 0, Undefined, 
Optional(2020-04-08 22:40:05 +0000), Optional(2020-04-08 22:40:05 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-08 22:40:05 +0000), Optional(2020-04-09 06:26:19 +0000), 466, No, 66, 76, 50, 170, 170, 0, Undefined, 
Optional(2020-04-09 21:54:03 +0000), Optional(2020-04-09 21:54:03 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-09 21:54:03 +0000), Optional(2020-04-10 07:50:11 +0000), 596, No, 74, 96, 100, 200, 200, 0, Undefined, 
Optional(2020-04-10 23:37:49 +0000), Optional(2020-04-10 23:37:49 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-10 23:37:49 +0000), Optional(2020-04-11 07:25:25 +0000), 468, No, 70, 48, 40, 210, 170, 0, Undefined, 
Optional(2020-04-11 23:10:12 +0000), Optional(2020-04-11 23:10:12 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-11 23:10:12 +0000), Optional(2020-04-12 07:34:29 +0000), 504, No, 56, 104, 30, 180, 190, 0, Undefined, 
Optional(2020-04-12 23:36:17 +0000), Optional(2020-04-12 23:36:17 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-12 23:36:17 +0000), Optional(2020-04-13 07:53:06 +0000), 497, No, 80, 47, 100, 180, 170, 0, Undefined, 
Optional(2020-04-13 21:56:31 +0000), Optional(2020-04-13 21:56:31 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-13 21:56:30 +0000), Optional(2020-04-14 06:13:01 +0000), 497, No, 72, 57, 90, 230, 120, 0, Undefined, 
Optional(2020-04-14 21:54:21 +0000), Optional(2020-04-14 21:54:21 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-14 21:54:21 +0000), Optional(2020-04-15 06:08:03 +0000), 494, No, 70, 64, 70, 230, 130, 0, OK, 
Optional(2020-04-15 21:18:19 +0000), Optional(2020-04-15 21:18:19 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-15 21:18:18 +0000), Optional(2020-04-16 06:18:26 +0000), 540, No, 68, 90, 60, 220, 170, 0, Undefined, 
Optional(2020-04-16 21:23:24 +0000), Optional(2020-04-16 21:23:24 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-16 21:23:24 +0000), Optional(2020-04-17 06:30:08 +0000), 547, No, 74, 97, 90, 200, 160, 0, Undefined, 
Optional(2020-04-17 22:30:41 +0000), Optional(2020-04-17 22:30:41 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-17 22:30:40 +0000), Optional(2020-04-18 06:34:18 +0000), 484, No, 70, 74, 70, 160, 180, 0, Undefined, 
Optional(2020-04-19 23:09:30 +0000), Optional(2020-04-19 23:09:30 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-19 23:09:30 +0000), Optional(2020-04-20 06:30:06 +0000), 441, No, 78, 51, 90, 150, 150, 0, Undefined, 
Optional(2020-04-20 22:16:28 +0000), Optional(2020-04-20 22:16:28 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-20 22:16:28 +0000), Optional(2020-04-21 07:21:38 +0000), 545, No, 82, 55, 100, 210, 180, 0, Undefined, 
Optional(2020-04-21 15:45:38 +0000), Optional(2020-04-21 15:45:38 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-21 15:45:38 +0000), Optional(2020-04-21 17:16:20 +0000), 91, Yes, 24, 11, 0, 10, 70, 0, Good, 
Optional(2020-04-21 22:18:45 +0000), Optional(2020-04-21 22:18:45 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-21 22:18:45 +0000), Optional(2020-04-22 06:15:12 +0000), 476, No, 70, 96, 120, 140, 120, 0, Undefined, 
Optional(2020-04-22 15:51:24 +0000), Optional(2020-04-22 15:51:24 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-22 16:00:44 +0000), Optional(2020-04-22 17:01:34 +0000), 61, Yes, 64, 1, 0, 30, 30, 0, OK, 
Optional(2020-04-22 22:17:05 +0000), Optional(2020-04-22 22:17:05 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-22 22:17:05 +0000), Optional(2020-04-23 06:14:47 +0000), 478, No, 64, 98, 60, 170, 150, 0, Undefined, 
Optional(2020-04-23 21:29:51 +0000), Optional(2020-04-23 21:29:51 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-23 21:29:51 +0000), Optional(2020-04-24 06:16:50 +0000), 527, No, 64, 117, 100, 210, 100, 0, Undefined, 
Optional(2020-04-24 22:04:12 +0000), Optional(2020-04-24 22:04:12 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-24 22:04:11 +0000), Optional(2020-04-25 07:07:34 +0000), 543, No, 74, 93, 110, 210, 130, 0, Undefined, 
Optional(2020-04-25 21:50:33 +0000), Optional(2020-04-25 21:50:33 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-25 21:50:32 +0000), Optional(2020-04-26 06:50:09 +0000), 540, No, 74, 80, 70, 220, 170, 0, Undefined, 
Optional(2020-04-26 20:44:19 +0000), Optional(2020-04-26 20:44:19 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-26 20:44:19 +0000), Optional(2020-04-27 06:25:21 +0000), 581, No, 74, 71, 80, 220, 210, 0, Undefined, 
Optional(2020-04-27 21:25:24 +0000), Optional(2020-04-27 21:25:24 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-27 21:25:23 +0000), Optional(2020-04-28 06:25:20 +0000), 540, No, 70, 60, 70, 210, 200, 0, Undefined, 
Optional(2020-04-28 22:09:01 +0000), Optional(2020-04-28 22:09:01 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-28 22:09:01 +0000), Optional(2020-04-29 06:25:09 +0000), 496, No, 62, 96, 40, 200, 160, 0, Undefined, 
Optional(2020-04-29 22:30:41 +0000), Optional(2020-04-29 22:30:41 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-29 22:30:41 +0000), Optional(2020-04-30 06:20:34 +0000), 470, No, 72, 60, 90, 210, 110, 0, Undefined, 
Optional(2020-04-30 21:42:54 +0000), Optional(2020-04-30 21:42:54 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-30 21:43:59 +0000), Optional(2020-04-30 21:43:59 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-04-30 21:43:58 +0000), Optional(2020-05-01 06:31:16 +0000), 527, No, 72, 77, 80, 230, 140, 0, Undefined, 
Optional(2020-05-01 21:49:29 +0000), Optional(2020-05-01 21:49:29 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-05-01 21:49:28 +0000), Optional(2020-05-02 06:44:33 +0000), 535, No, 74, 75, 80, 210, 170, 0, Undefined, 
Optional(2020-05-02 23:05:05 +0000), Optional(2020-05-02 23:05:05 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-05-02 23:52:36 +0000), Optional(2020-05-03 08:21:26 +0000), 509, No, 60, 79, 60, 180, 190, 0, OK, 
Optional(2020-05-03 21:50:51 +0000), Optional(2020-05-03 21:50:51 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-05-03 21:50:50 +0000), Optional(2020-05-04 06:25:09 +0000), 514, No, 80, 64, 120, 170, 160, 0, Undefined, 
Optional(2020-05-04 21:46:46 +0000), Optional(2020-05-05 06:25:07 +0000), 518, No, 68, 68, 50, 210, 190, 0, Undefined, 
Optional(2020-05-05 22:18:04 +0000), Optional(2020-05-06 06:25:11 +0000), 487, No, 68, 87, 60, 200, 140, 0, Undefined, 
Optional(2020-05-06 22:02:44 +0000), Optional(2020-05-07 06:18:08 +0000), 495, No, 68, 85, 80, 170, 160, 0, Undefined, 
Optional(2020-05-07 22:07:39 +0000), Optional(2020-05-08 06:25:13 +0000), 498, No, 72, 68, 60, 160, 210, 0, Undefined, 
Optional(2020-05-08 22:15:23 +0000), Optional(2020-05-09 07:00:06 +0000), 525, No, 64, 65, 40, 260, 160, 0, Undefined, 
Optional(2020-05-10 00:57:41 +0000), Optional(2020-05-10 10:10:47 +0000), 553, No, 70, 20, 100, 173, 260, 0, Undefined, 
Optional(2020-05-10 22:33:24 +0000), Optional(2020-05-11 06:25:14 +0000), 472, No, 78, 62, 100, 150, 160, 0, Undefined, 
Optional(2020-05-11 22:16:31 +0000), Optional(2020-05-12 06:25:50 +0000), 489, No, 64, 79, 50, 210, 150, 0, Undefined, 
Optional(2020-05-12 22:05:45 +0000), Optional(2020-05-13 06:25:10 +0000), 499, No, 80, 49, 70, 230, 150, 0, Undefined, 
Optional(2020-05-13 22:11:44 +0000), Optional(2020-05-14 06:25:25 +0000), 494, No, 68, 54, 50, 200, 190, 0, Undefined, 
Optional(2020-05-14 22:14:25 +0000), Optional(2020-05-14 22:14:25 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-05-14 22:14:34 +0000), Optional(2020-05-15 07:55:00 +0000), 580, No, 76, 80, 90, 190, 220, 0, OK, 
Optional(2020-05-15 22:25:11 +0000), Optional(2020-05-16 07:30:10 +0000), 545, No, 68, 95, 60, 170, 220, 0, Undefined, 
Optional(2020-05-16 23:25:00 +0000), Optional(2020-05-17 07:34:04 +0000), 489, No, 72, 79, 100, 190, 120, 0, Undefined, 
Optional(2020-05-17 22:04:06 +0000), Optional(2020-05-18 06:25:11 +0000), 501, No, 78, 41, 90, 160, 210, 0, Undefined, 
Optional(2020-05-18 22:24:24 +0000), Optional(2020-05-19 06:25:08 +0000), 481, No, 80, 51, 100, 170, 160, 0, Undefined, 
Optional(2020-05-19 22:00:48 +0000), Optional(2020-05-20 06:25:22 +0000), 505, No, 76, 65, 90, 180, 170, 0, Undefined, 
Optional(2020-05-20 22:24:05 +0000), Optional(2020-05-21 06:28:21 +0000), 484, No, 76, 34, 50, 190, 210, 0, Undefined, 
Optional(2020-05-21 22:00:09 +0000), Optional(2020-05-22 06:25:08 +0000), 505, No, 70, 115, 110, 120, 160, 0, Undefined, 
Optional(2020-05-22 21:47:03 +0000), Optional(2020-05-23 07:00:14 +0000), 553, No, 72, 73, 70, 260, 150, 0, Undefined, 
Optional(2020-05-23 23:04:36 +0000), Optional(2020-05-24 06:18:31 +0000), 434, No, 74, 44, 70, 160, 160, 0, Undefined, 
Optional(2020-05-25 22:15:06 +0000), Optional(2020-05-26 06:24:26 +0000), 489, No, 70, 59, 60, 200, 170, 0, Undefined, 
Optional(2020-05-26 21:56:46 +0000), Optional(2020-05-27 06:25:08 +0000), 508, No, 72, 88, 80, 210, 130, 0, Undefined, 
Optional(2020-05-27 23:05:55 +0000), Optional(2020-05-28 06:31:37 +0000), 446, No, 74, 56, 70, 120, 200, 0, Undefined, 
Optional(2020-05-28 22:53:44 +0000), Optional(2020-05-29 06:15:05 +0000), 441, No, 74, 31, 60, 150, 200, 0, Undefined, 
Optional(2020-05-29 23:10:02 +0000), Optional(2020-05-30 06:31:11 +0000), 441, No, 66, 91, 80, 140, 130, 0, Undefined, 
Optional(2020-05-30 23:35:25 +0000), Optional(2020-05-31 06:52:30 +0000), 437, No, 60, 57, 20, 230, 130, 0, Undefined, 
Optional(2020-05-31 22:25:06 +0000), Optional(2020-06-01 06:25:26 +0000), 480, No, 58, 110, 30, 160, 180, 0, Bad, 
Optional(2020-06-01 21:09:37 +0000), Optional(2020-06-02 06:25:12 +0000), 556, No, 74, 36, 70, 260, 190, 0, Undefined, 
Optional(2020-06-02 21:49:44 +0000), Optional(2020-06-03 06:28:32 +0000), 519, No, 78, 69, 70, 150, 230, 0, Undefined, 
Optional(2020-06-03 22:18:37 +0000), Optional(2020-06-04 06:25:16 +0000), 487, No, 66, 77, 50, 200, 160, 0, Undefined, 
Optional(2020-06-04 21:23:10 +0000), Optional(2020-06-05 06:25:17 +0000), 542, No, 60, 112, 50, 200, 180, 0, Undefined, 
Optional(2020-06-05 12:26:28 +0000), Optional(2020-06-05 13:06:07 +0000), 40, Yes, 30, 30, 0, 10, 0, 0, Undefined, 
Optional(2020-06-05 22:53:16 +0000), Optional(2020-06-06 06:30:27 +0000), 457, No, 74, 57, 70, 220, 110, 0, Undefined, 
Optional(2020-06-06 22:07:10 +0000), Optional(2020-06-07 06:16:01 +0000), 489, No, 86, 39, 110, 190, 150, 0, Undefined, 
Optional(2020-06-07 20:46:19 +0000), Optional(2020-06-08 06:05:19 +0000), 559, No, 74, 59, 120, 200, 180, 0, Good, 
Optional(2020-06-08 21:55:27 +0000), Optional(2020-06-09 06:06:33 +0000), 491, No, 92, 21, 170, 170, 130, 0, Good, 
Optional(2020-06-09 21:56:56 +0000), Optional(2020-06-10 06:25:07 +0000), 508, No, 82, 48, 130, 200, 130, 0, Undefined, 
Optional(2020-06-10 22:15:20 +0000), Optional(2020-06-11 06:25:11 +0000), 490, No, 64, 90, 50, 180, 170, 0, Undefined, 
Optional(2020-06-11 22:35:35 +0000), Optional(2020-06-12 06:26:13 +0000), 471, No, 58, 61, 20, 200, 190, 0, Bad, 
Optional(2020-06-12 22:41:05 +0000), Optional(2020-06-13 07:33:25 +0000), 532, No, 74, 52, 70, 230, 180, 0, Undefined, 
Optional(2020-06-13 23:01:44 +0000), Optional(2020-06-14 07:47:37 +0000), 526, No, 54, 146, 60, 140, 180, 0, Bad, 
Optional(2020-06-14 22:31:35 +0000), Optional(2020-06-15 06:15:44 +0000), 464, No, 76, 54, 100, 180, 130, 0, Undefined, 
Optional(2020-06-15 22:12:29 +0000), Optional(2020-06-16 06:25:10 +0000), 493, No, 68, 53, 50, 210, 180, 0, Undefined, 
Optional(2020-06-16 22:15:58 +0000), Optional(2020-06-17 06:25:24 +0000), 489, No, 64, 99, 70, 200, 120, 0, Undefined, 
Optional(2020-06-17 22:31:22 +0000), Optional(2020-06-18 06:25:20 +0000), 474, No, 82, 34, 80, 190, 170, 0, Undefined, 
Optional(2020-06-18 22:13:42 +0000), Optional(2020-06-19 06:28:50 +0000), 495, No, 66, 65, 40, 230, 160, 0, Undefined, 
Optional(2020-06-19 21:28:26 +0000), Optional(2020-06-20 05:30:14 +0000), 482, No, 74, 52, 60, 180, 190, 0, Undefined, 
Optional(2020-06-20 22:34:13 +0000), Optional(2020-06-21 07:30:06 +0000), 536, No, 70, 96, 120, 150, 170, 0, Undefined, 
Optional(2020-06-21 22:21:47 +0000), Optional(2020-06-22 05:39:55 +0000), 438, No, 70, 48, 70, 200, 120, 0, Undefined, 
Optional(2020-06-22 22:14:34 +0000), Optional(2020-06-23 06:24:34 +0000), 490, No, 76, 30, 80, 250, 130, 0, Undefined, 
Optional(2020-06-23 22:43:27 +0000), Optional(2020-06-24 06:25:10 +0000), 462, No, 62, 82, 40, 180, 160, 0, Undefined, 
Optional(2020-06-24 22:21:19 +0000), Optional(2020-06-25 06:25:13 +0000), 484, No, 82, 24, 90, 190, 180, 0, Undefined, 
Optional(2020-06-25 22:30:18 +0000), Optional(2020-06-26 06:30:07 +0000), 480, No, 72, 80, 90, 150, 160, 0, Undefined, 
Optional(2020-06-26 22:22:05 +0000), Optional(2020-06-27 07:19:06 +0000), 537, No, 72, 97, 90, 220, 130, 0, Undefined, 
Optional(2020-06-27 22:51:37 +0000), Optional(2020-06-28 07:21:47 +0000), 510, No, 72, 110, 120, 140, 140, 0, Undefined, 
Optional(2020-06-28 22:23:50 +0000), Optional(2020-06-29 06:21:42 +0000), 478, No, 64, 88, 50, 220, 120, 0, Undefined, 
Optional(2020-06-29 21:01:45 +0000), Optional(2020-06-29 21:01:45 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-06-29 21:01:45 +0000), Optional(2020-06-30 06:13:53 +0000), 552, No, 78, 42, 100, 220, 190, 0, Undefined, 
Optional(2020-06-30 21:55:50 +0000), Optional(2020-06-30 21:55:50 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-06-30 21:55:53 +0000), Optional(2020-07-01 06:14:23 +0000), 499, No, 74, 79, 100, 200, 120, 0, Undefined, 
Optional(2020-07-01 22:04:13 +0000), Optional(2020-07-01 22:04:13 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-07-02 22:20:48 +0000), Optional(2020-07-02 22:20:48 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-07-02 22:20:48 +0000), Optional(2020-07-03 06:25:16 +0000), 484, No, 68, 84, 70, 150, 180, 0, Undefined, 
Optional(2020-07-03 21:39:28 +0000), Optional(2020-07-03 21:39:28 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-07-03 21:39:28 +0000), Optional(2020-07-04 06:56:51 +0000), 557, No, 78, 47, 120, 230, 160, 0, Undefined, 
Optional(2020-07-05 20:57:18 +0000), Optional(2020-07-05 20:57:18 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-07-05 20:57:18 +0000), Optional(2020-07-06 05:39:48 +0000), 523, No, 78, 73, 110, 210, 130, 0, Undefined, 
Optional(2020-07-06 21:54:48 +0000), Optional(2020-07-06 21:54:48 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2020-07-06 21:54:48 +0000), Optional(2020-07-07 06:29:38 +0000), 515, No, 78, 45, 70, 220, 180, 0, Undefined, 
Optional(2020-07-07 21:51:22 +0000), Optional(2020-07-07 21:51:22 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
